penalty,loss,degree,tol,C,multi_class,fit_intercept,intercept_scaling,class_weight,random_state,verbose,max_iter,score,AOD,Training Size,Max Iteration,counter,execution time
l2,hinge,True,0.0330272714290408,3.526828173076221,ovr,True,5.450106440151051,,2019,0,1000,0.89264287096685,0.00360720315518339,9042,10000,91,388
l2,squared_hinge,False,0.07044570313352409,9.915307880647136,ovr,False,7.125327073935158,balanced,2019,0,968,0.7993585667284139,0.02499392173278861,9042,10000,92,18
l2,squared_hinge,True,0.0409050807983431,3.4958218409030155,ovr,True,8.866810430191688,,2019,0,995,0.8822472282894191,0.021690099616601934,9042,10000,93,391
l1,squared_hinge,False,0.051618346296415644,3.88760211201839,ovr,False,0.7976388795304016,balanced,2019,0,1004,0.8087865299012967,0.017885025529104343,9042,10000,94,13
l2,hinge,True,0.019496883068684755,3.5989294860955234,ovr,True,2.0141599116670896,,2019,0,963,0.8887721529486577,0.022612576153616525,9042,10000,95,379
l2,hinge,True,0.015216629346819149,2.2310149934416743,ovr,True,7.226463041664492,,2019,0,982,0.8928640548536039,0.00932589503434385,9042,10000,96,384
l2,squared_hinge,True,0.08216861299036451,0.4115036380258754,ovr,False,5.539388495182532,balanced,2019,0,984,0.8917581354198346,0.01766267578807367,9042,10000,97,378
l2,squared_hinge,False,0.052802583564788695,7.400985723925044,ovr,False,8.836239788614003,balanced,2019,0,1029,0.7993585667284139,0.02499392173278861,9042,10000,98,17
l2,squared_hinge,True,0.05641391894014177,6.506014520129925,ovr,False,9.423281638963015,balanced,2019,0,1034,0.8872791617130692,0.029641663310340648,9042,10000,99,402
l2,hinge,True,0.07896687612199445,0.6257454046492028,ovr,False,9.930785493704885,,2019,0,993,0.8940252702590616,0.032379912620924725,9042,10000,100,381
l1,squared_hinge,False,0.0028742798759318284,4.8451339716577335,ovr,True,5.659418038384474,,2019,0,1038,0.8980342282064752,0.038626810570282034,9042,10000,101,94
l2,hinge,True,0.08421695709704476,9.111946329390651,ovr,False,8.808463926224908,,2019,0,998,0.88545439464735,0.015790124397165903,9042,10000,102,386
l2,hinge,True,0.09033896443454094,8.067825239294036,ovr,True,5.959030843479153,,2019,0,1015,0.8840719953551384,0.004250077913696804,9042,10000,103,399
l1,squared_hinge,False,0.062417849793369284,6.148414903937036,ovr,False,3.4669070985388624,,2019,0,1032,0.8960159252398463,0.006463398835982754,9042,10000,104,32
l2,hinge,True,0.025789875520997763,4.320466336149457,ovr,False,5.259940571680749,balanced,2019,0,1045,0.8863391301943654,0.002655893025386248,9042,10000,105,404
l2,hinge,True,0.0991542977648972,8.449502823529532,ovr,False,4.976249371623296,balanced,2019,0,952,0.8931958306837346,0.032206549150151934,9042,10000,106,367
l2,squared_hinge,False,0.08697465537728152,9.478908873703148,ovr,False,2.0296516516233956,balanced,2019,0,987,0.7874975808012387,0.06356249661306175,9042,10000,107,15
l2,hinge,True,0.015610830151991615,4.011934348158381,ovr,True,2.2045374720691946,balanced,2019,0,962,0.8638889656888495,0.04364477805322669,9042,10000,108,378
l1,squared_hinge,False,0.09906505654220936,9.96085433114786,ovr,False,4.373752773659207,,2019,0,1041,0.8949929497636098,0.004202153392932707,9042,10000,109,24
l2,hinge,True,0.043927741381549416,2.349530290514555,ovr,True,9.994518265447946,,2019,0,956,0.872681025187315,0.016789029206681152,9042,10000,110,379
l2,squared_hinge,True,0.08636101267074517,4.831915108209831,ovr,False,0.884248814240457,,2019,0,966,0.8902651441842462,0.0009891861972937165,9042,10000,111,373
l2,hinge,True,0.012780298528921496,0.7570136142674297,ovr,True,6.97732188069979,,2019,0,956,0.8996654593712848,0.03359396281918027,9042,10000,112,379
l1,squared_hinge,False,0.04205053979144795,5.357281917714172,ovr,True,0.3519644187480633,,2019,0,1029,0.897895988277254,0.029351257530913888,9042,10000,113,45
l1,squared_hinge,False,0.016720151055127017,3.7146836536971755,ovr,True,1.0488629879382492,,2019,0,973,0.8979236362630982,0.035345185390695366,9042,10000,114,60
l2,hinge,True,0.0009249445899647892,5.063516193443074,ovr,True,3.8375535886853784,balanced,2019,0,965,0.8483507976443916,0.04494334573837066,9042,10000,115,379
l1,squared_hinge,False,0.07828425733412143,0.26084809734409775,ovr,False,9.315695461358883,,2019,0,974,0.8969006607868617,0.014855267523228926,9042,10000,116,38
l2,hinge,True,0.09088442669588928,8.58002065040744,ovr,True,8.1397076814107,balanced,2019,0,1029,0.892753462910227,0.02506241415919278,9042,10000,117,404
l1,squared_hinge,False,0.08803064935233218,7.7695438642269075,ovr,True,8.769891293375048,,2019,0,1027,0.8970389007160828,0.022112302392622837,9042,10000,118,26
l2,squared_hinge,True,0.0743934398425593,8.813784035329444,ovr,True,6.531001977730779,balanced,2019,0,1023,0.8831043158505902,0.0,9042,10000,119,402
l1,squared_hinge,False,0.08011801422253004,5.491042582611218,ovr,False,4.857095197670072,balanced,2019,0,971,0.80129392573751,0.024352074141907182,9042,10000,120,9
l2,squared_hinge,False,0.08209096469090409,9.960148438972926,ovr,False,9.369631148687038,balanced,2019,0,1034,0.7874975808012387,0.06356249661306175,9042,10000,121,14
